omesse	0	NA
.	0	NA
		
A	0	NA
Aina	0	NA
Maria	0	NA
arca	0	NA
atarme	0	NA
.	0	NA
		
Aina	0	NA
Eruontarie	0	NA
arca	0	NA
atarme	0	NA
.	0	NA
		
Aina	0	NA
Wende	0	NA
mi	0	NA
Wenderon	0	NA
arca	0	NA
atarme	0	NA
.	0	NA
		
Amille	0	NA
Hristo	1	PERSON
arca	0	NA
atarme	0	NA
.	0	NA
		
Amille	0	NA
Eruva	1	PERSON
lisseo	0	NA
arca	0	NA
atarme	0	NA
.	0	NA
		
-DOCSTART-	0	0
Ortírielyanna	0	NA
rucimme	0	NA
,	0	NA
Aina	0	NA
Eruontari	0	NA
.	0	NA
		
-DOCSTART-	0	0
Aiya	0	NA
Eärendil	2	LOC
elenion	0	NA
ancalima	0	NA
!	0	NA
		
-DOCSTART-	0	0
-DOCSTART-	0	0
-DOCSTART-	0	0
-DOCSTART-	0	0
Aurë	0	NA
entuluva	0	NA
!	0	NA
		
-DOCSTART-	0	0
Utúlie'n	0	NA
aurë	0	NA
!	0	NA
		
-DOCSTART-	0	0
-DOCSTART-	0	0
Ilu	2	LOC
Ilúvatar	1	PERSON
en	0	NA
kárẹ	0	NA
eldain	0	NA
a	0	NA
fírimoin	0	NA
ar	0	NA
antaróta	0	NA
mannar	0	NA
Valion	0	NA
:	0	NA
númessier	0	NA
.	0	NA
		
Toi	0	NA
aina	0	NA
,	0	NA
mána	0	NA
,	0	NA
meldielto	0	NA
-	0	NA
enga	0	NA
morion	0	NA
:	0	NA
talantie	0	NA
.	0	NA
		
Alkar	0	NA
Mardello	0	NA
lende	0	NA
:	0	NA
márie	0	NA
.	0	NA
		
En	0	NA
kárielto	0	NA
eldain	0	NA
Isil	1	PERSON
,	0	NA
hildin	0	NA
Úr-anar	0	NA
.	0	NA
		
Toi	0	NA
írimar	0	NA
.	0	NA
		
Ilyain	0	NA
antalto	0	NA
annar	0	NA
lestanen	0	NA
Ilúvatáren	0	NA
.	0	NA
		
Ilu	2	LOC
vanya	0	NA
,	0	NA
fanya	0	NA
,	0	NA
eari	0	NA
,	0	NA
i-mar	0	NA
,	0	NA
ar	0	NA
ilqa	0	NA
ímen	0	NA
.	0	NA
		
Írima	0	NA
ye	0	NA
Númenor	2	LOC
.	0	NA
		
Nan	0	NA
úye	0	NA
sére	0	NA
indo-ninya	0	NA
símen	0	NA
,	0	NA
ullume	0	NA
;	0	NA
ten	0	NA
sí	0	NA
ye	0	NA
tyelma	0	NA
,	0	NA
yéva	0	NA
tyel	0	NA
ar	0	NA
i	0	NA
narqelion	0	NA
,	0	NA
íre	0	NA
ilqa	0	NA
yéva	0	NA
nótina	0	NA
,	0	NA
hostainiéva	0	NA
,	0	NA
yallume	0	NA
:	0	NA
ananta	0	NA
úva	0	NA
táre	0	NA
fárea	0	NA
,	0	NA
ufárea	0	NA
!	0	NA
		
Man	0	NA
táre	0	NA
antáva	0	NA
nin	0	NA
Ilúvatar	1	PERSON
,	0	NA
Ilúvatar	1	PERSON
enyáre	0	NA
tar	0	NA
i	0	NA
tyel	0	NA
,	0	NA
íre	0	NA
Anarinya	0	NA
qeluva	0	NA
?	0	NA
		
-DOCSTART-	0	0
A	0	NA
laita	0	NA
te	0	NA
,	0	NA
laita	0	NA
te	0	NA
!	0	NA
		
Andave	0	NA
laituvalmet	0	NA
!	0	NA
		
-DOCSTART-	0	0
Cormacolindor	0	NA
,	0	NA
a	0	NA
laita	0	NA
tárienna	0	NA
!	0	NA
		
-DOCSTART-	0	0
Roccalas	1	PERSON
,	0	NA
linda	0	NA
lótë	0	NA
nórelyo	0	NA
,	0	NA
anvanya	0	NA
yeldë	0	NA
Roccoliéva	0	NA
,	0	NA
le	0	NA
calina	0	NA
ve	0	NA
Naira	0	NA
ilwessë	0	NA
;	0	NA
le	0	NA
rín'	0	NA
anda	0	NA
laurëa	0	NA
loxenen	0	NA
,	0	NA
caltala	0	NA
ve	0	NA
i	0	NA
calimë	0	NA
alcar	0	NA
,	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Elyë	0	NA
lantanë	0	NA
melmessë	0	NA
sonen	0	NA
;	0	NA
merilyë	0	NA
melmerya	0	NA
,	0	NA
ness'	0	NA
aranel	0	NA
.	0	NA
		
Arwen	1	PERSON
ëa	0	NA
óress'	0	NA
Elessarwa	0	NA
;	0	NA
náro	0	NA
vëaner	0	NA
ar	0	NA
canya	0	NA
ohtar	0	NA
;	0	NA
melilyes	0	NA
nan	0	NA
umiro	0	NA
melë	0	NA
le	0	NA
,	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Utúlie'n	0	NA
i	0	NA
mórë	0	NA
;	0	NA
autantë	0	NA
mahtien	0	NA
ohtassë	0	NA
hair'	0	NA
nóressen	0	NA
,	0	NA
ar	0	NA
le	0	NA
hehtanentë	0	NA
i	0	NA
maressë	0	NA
:	0	NA
merintel	0	NA
tirië	0	NA
nissi	0	NA
,	0	NA
híni	0	NA
i	0	NA
artassen	0	NA
mí	0	NA
tárë	0	NA
oronti	0	NA
,	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Merilyë	0	NA
hirë	0	NA
metta	0	NA
nyérelyo	0	NA
;	0	NA
essenen	0	NA
Haldatir	0	NA
sí	0	NA
lelyalyë	0	NA
muilessë	0	NA
ve	0	NA
i	0	NA
sanya	0	NA
rocconer	0	NA
;	0	NA
mí	0	NA
hiswë	0	NA
hendu	0	NA
perino	0	NA
cennë	0	NA
quén	0	NA
ú	0	NA
estelo	0	NA
i	0	NA
merë	0	NA
firë	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Nu	0	NA
qualin	0	NA
roccorya	0	NA
cait'	0	NA
i	0	NA
aran	0	NA
i	0	NA
né	0	NA
ve	0	NA
atar	0	NA
len	0	NA
ar	0	NA
tornelyan	0	NA
;	0	NA
arwa	0	NA
macilo	0	NA
matsë	0	NA
yétalyë	0	NA
rúcim'	0	NA
ulundo	0	NA
acolë	0	NA
caurë	0	NA
;	0	NA
cuina	0	NA
nér	0	NA
úva	0	NA
pusta	0	NA
Loicoher	0	NA
Roccalas	1	PERSON
,	0	NA
umilyë	0	NA
nér	0	NA
,	0	NA
nályë	0	NA
nís	0	NA
;	0	NA
náro	0	NA
pold'	0	NA
,	0	NA
úmëa	0	NA
,	0	NA
morn'	0	NA
ar	0	NA
alta	0	NA
,	0	NA
turë	0	NA
or	0	NA
caurë	0	NA
ar	0	NA
Sauron	2	LOC
or	0	NA
so	0	NA
;	0	NA
ortanelyë	0	NA
macil	0	NA
tárienna	0	NA
,	0	NA
rierya	0	NA
lantanë	0	NA
,	0	NA
alantiéro	0	NA
,	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Mernelyë	0	NA
firë	0	NA
ar	0	NA
harya	0	NA
alcar	0	NA
;	0	NA
mahtanelyë	0	NA
Heru	1	PERSON
Úlairion	0	NA
,	0	NA
ar	0	NA
náro	0	NA
qualin	0	NA
nan	0	NA
sí	0	NA
caitalyë	0	NA
ar'	0	NA
aranelya	0	NA
,	0	NA
lá	0	NA
cenilyéro	0	NA
;	0	NA
umilyë	0	NA
hlarë	0	NA
teldë	0	NA
quettaryar	0	NA
,	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Nályë	0	NA
laiw'	0	NA
ar	0	NA
nyérëa	0	NA
cuilenen	0	NA
;	0	NA
linyenwa	0	NA
nís	0	NA
quet'	0	NA
enwina	0	NA
nólë	0	NA
:	0	NA
i	0	NA
mát	0	NA
i	0	NA
aranwa	0	NA
envinyatar	0	NA
.	0	NA
		
Roccalas	1	PERSON
,	0	NA
collentë	0	NA
len	0	NA
er	0	NA
cuilë	0	NA
,	0	NA
nan	0	NA
lá	0	NA
alassë	0	NA
ar	0	NA
ëa-írë	0	NA
,	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
I	0	NA
melmë	0	NA
arandurwa	0	NA
hirnelyë	0	NA
;	0	NA
vantanéro	0	NA
ar	0	NA
quentéro	0	NA
yo	0	NA
le	0	NA
imb'	0	NA
aldar	0	NA
ar	0	NA
lóti	0	NA
mareryassë	0	NA
;	0	NA
ar	0	NA
quentéro	0	NA
lenna	0	NA
meliro	0	NA
le	0	NA
;	0	NA
sí	0	NA
nályë	0	NA
envinyanta	0	NA
melmenen	0	NA
Roccalas	1	PERSON
aranel	0	NA
turmawendë	0	NA
.	0	NA
		
Sí	0	NA
avalyë	0	NA
turë	0	NA
ve	0	NA
i	0	NA
tári	0	NA
;	0	NA
nauvalyë	0	NA
envinyatarë	0	NA
ve	0	NA
so	0	NA
,	0	NA
lá	0	NA
turmawendë	0	NA
ar	0	NA
lá	0	NA
aranel	0	NA
,	0	NA
meluvalyë	0	NA
ilqua	0	NA
cuin'	0	NA
ar	0	NA
vanya	0	NA
;	0	NA
ve	0	NA
meluvárol	0	NA
,	0	NA
meluvalyë	0	NA
so	0	NA
,	0	NA
Roccalas	1	PERSON
indis	0	NA
envinyatarë	0	NA
.	0	NA
		
-DOCSTART-	0	0
Et	0	NA
marinyallo	0	NA
mallenna	0	NA
vantan	0	NA
hríveressë	0	NA
helca	0	NA
,	0	NA
nu	0	NA
fanyarë	0	NA
fuinehiswa	0	NA
,	0	NA
lumboinen	0	NA
Naira	0	NA
nurtaina	0	NA
.	0	NA
		
Hláranyë	0	NA
ringa	0	NA
Formessúrë	0	NA
,	0	NA
asúy'	0	NA
aldassen	0	NA
úlassië	0	NA
,	0	NA
alussa	0	NA
olbalissë	0	NA
nornë	0	NA
,	0	NA
alamya	0	NA
ve	0	NA
Nuru-nainië	0	NA
.	0	NA
		
Formessúrë-yalmë	0	NA
quéla	0	NA
,	0	NA
ar	0	NA
Númello	0	NA
holtan	0	NA
hwesta	0	NA
nísima	0	NA
asúya	0	NA
ninna	0	NA
,	0	NA
ar	0	NA
nainië	0	NA
ahya	0	NA
lírinna	0	NA
.	0	NA
		
Cénan	0	NA
tuilindo	0	NA
awilë	0	NA
Hyarmello	0	NA
úrima	0	NA
súrë	0	NA
,	0	NA
nu	0	NA
rámaryat	0	NA
circa-cantë	0	NA
,	0	NA
alir'	0	NA
aldannar	0	NA
úlassië	0	NA
.	0	NA
		
Autar	0	NA
i	0	NA
lumbor	0	NA
,	0	NA
ar	0	NA
Naira	0	NA
cénan	0	NA
anúta	0	NA
Númenna	0	NA
,	0	NA
et	0	NA
Rómello	0	NA
Tilion	1	PERSON
orta	0	NA
,	0	NA
ar	0	NA
undómess'	0	NA
elen	0	NA
síla	0	NA
.	0	NA
		
Ar	0	NA
lómelindë-lírinen	0	NA
,	0	NA
entúlan	0	NA
yanna	0	NA
ettullen	0	NA
,	0	NA
nu	0	NA
menel	0	NA
elentintaina	0	NA
,	0	NA
hrívëo	0	NA
lómessë	0	NA
sina	0	NA
.	0	NA
		
-DOCSTART-	0	0
Namárië	0	NA
,	0	NA
Ríanna	1	PERSON
vanima	0	NA
,	0	NA
Heriméla	0	NA
!	0	NA
		
Antanelyë	0	NA
men	0	NA
melmë	0	NA
ar	0	NA
alassë	0	NA
,	0	NA
ar	0	NA
renuvammet	0	NA
oialë	0	NA
.	0	NA
		
Namárië	0	NA
,	0	NA
Ríanna	1	PERSON
vanima	0	NA
,	0	NA
Ardalótë	0	NA
!	0	NA
		
Coacalinalya	0	NA
firnë	0	NA
ve	0	NA
lícuma	0	NA
súrinen	0	NA
,	0	NA
nó	0	NA
melmemma	0	NA
len	0	NA
úva	0	NA
firë	0	NA
indommassen	0	NA
.	0	NA
		
Namárië	0	NA
,	0	NA
Ríanna	1	PERSON
vanima	0	NA
,	0	NA
Indotári	0	NA
!	0	NA
		
Sí	0	NA
wila	0	NA
Númenna	0	NA
rámainen	0	NA
laurië	0	NA
,	0	NA
ar	0	NA
nai	0	NA
fëalya	0	NA
seruva	0	NA
oialmaressë	0	NA
.	0	NA
		
-DOCSTART-	0	0
I	0	NA
yessessë	0	NA
Eru	1	PERSON
ontanë	0	NA
Menel	0	NA
ar	0	NA
Cemen	0	NA
.	0	NA
		
Cemen	0	NA
né	0	NA
cumna	0	NA
ar	0	NA
lusta	0	NA
,	0	NA
ar	0	NA
engë	0	NA
mornië	0	NA
or	0	NA
i	0	NA
undumë	0	NA
,	0	NA
nan	0	NA
Eruo	1	PERSON
Súlë	0	NA
willë	0	NA
or	0	NA
i	0	NA
neni	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Eä	2	LOC
cálë	0	NA
!	0	NA
		
""""	0	NA
ar	0	NA
engë	0	NA
cálë	0	NA
.	0	NA
		
Eru	1	PERSON
cennë	0	NA
sa	0	NA
i	0	NA
cálë	0	NA
né	0	NA
mára	0	NA
,	0	NA
ar	0	NA
Eru	1	PERSON
ciltanë	0	NA
i	0	NA
cálë	0	NA
i	0	NA
morniello	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
estanë	0	NA
i	0	NA
cálë	0	NA
Aurë	0	NA
,	0	NA
ar	0	NA
i	0	NA
mornië	0	NA
estanes	0	NA
Lómë	0	NA
.	0	NA
		
Ar	0	NA
engë	0	NA
sinyë	0	NA
,	0	NA
ar	0	NA
engë	0	NA
arin	0	NA
,	0	NA
i	0	NA
minya	0	NA
aurë	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Eä	2	LOC
telluma	0	NA
endessë	0	NA
i	0	NA
nenion	0	NA
,	0	NA
ar	0	NA
ciltuvas	0	NA
nén	0	NA
nenello	0	NA
.	0	NA
		
""""	0	NA
Ar	0	NA
Eru	1	PERSON
carnë	0	NA
i	0	NA
telluma	0	NA
ar	0	NA
ciltanë	0	NA
i	0	NA
neni	0	NA
or	0	NA
i	0	NA
telluma	0	NA
i	0	NA
nenillon	0	NA
nu	0	NA
i	0	NA
telluma	0	NA
.	0	NA
		
Ar	0	NA
engë	0	NA
sië	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
estanë	0	NA
i	0	NA
telluma	0	NA
Menel	0	NA
.	0	NA
		
Engë	0	NA
sinyë	0	NA
,	0	NA
ar	0	NA
engë	0	NA
arin	0	NA
,	0	NA
i	0	NA
attëa	0	NA
aurë	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Na	0	NA
i	0	NA
neni	0	NA
nu	0	NA
menel	0	NA
hostainë	0	NA
minë	0	NA
nómessë	0	NA
,	0	NA
ar	0	NA
na	0	NA
i	0	NA
parca	0	NA
nór	0	NA
cénina	0	NA
!	0	NA
		
""""	0	NA
ar	0	NA
engë	0	NA
sië	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
estanë	0	NA
i	0	NA
parca	0	NA
nór	0	NA
Cemen	0	NA
,	0	NA
nan	0	NA
i	0	NA
hostainë	0	NA
neni	0	NA
estanes	0	NA
Eär	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
cennë	0	NA
sa	0	NA
nes	0	NA
mára	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Á	0	NA
colë	0	NA
cemen	0	NA
salquë	0	NA
,	0	NA
olvar	0	NA
carila	0	NA
erdi	0	NA
,	0	NA
yávaldar	0	NA
colila	0	NA
yávë	0	NA
nostalentassen	0	NA
,	0	NA
cemendë	0	NA
.	0	NA
		
""""	0	NA
ar	0	NA
engë	0	NA
sië	0	NA
.	0	NA
		
Cemen	0	NA
collë	0	NA
salquë	0	NA
,	0	NA
olvar	0	NA
carila	0	NA
erdi	0	NA
,	0	NA
nostalentassen	0	NA
,	0	NA
ar	0	NA
aldar	0	NA
colila	0	NA
yávë	0	NA
yassë	0	NA
ëar	0	NA
erdentar	0	NA
,	0	NA
nostalentassen	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
cennë	0	NA
sa	0	NA
nes	0	NA
mára	0	NA
.	0	NA
		
Ar	0	NA
engë	0	NA
sinyë	0	NA
,	0	NA
ar	0	NA
engë	0	NA
arin	0	NA
,	0	NA
i	0	NA
nelya	0	NA
aurë	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Eä	2	LOC
calmar	0	NA
tellumassë	0	NA
menelo	0	NA
ciltien	0	NA
aurë	0	NA
lómillo	0	NA
,	0	NA
ar	0	NA
nauvantë	0	NA
tannar	0	NA
asarion	0	NA
ar	0	NA
aurion	0	NA
ar	0	NA
coranárion	0	NA
.	0	NA
		
Nauvantë	0	NA
calmar	0	NA
tellumassë	0	NA
menelo	0	NA
caltien	0	NA
cemenna	0	NA
.	0	NA
		
""""	0	NA
ar	0	NA
engë	0	NA
sië	0	NA
.	0	NA
		
Eru	1	PERSON
carnë	0	NA
i	0	NA
atta	0	NA
altë	0	NA
calmar	0	NA
,	0	NA
i	0	NA
analta	0	NA
calma	0	NA
turien	0	NA
auressë	0	NA
ar	0	NA
i	0	NA
pitya	0	NA
calma	0	NA
turien	0	NA
lómissë	0	NA
,	0	NA
ar	0	NA
i	0	NA
eleni	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
panyanë	0	NA
ta	0	NA
tellumassë	0	NA
menelo	0	NA
caltien	0	NA
cemenna	0	NA
.	0	NA
		
ar	0	NA
turien	0	NA
auressë	0	NA
ar	0	NA
lómissë	0	NA
ar	0	NA
ciltien	0	NA
cálë	0	NA
morniello	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
cennë	0	NA
sa	0	NA
nes	0	NA
mára	0	NA
.	0	NA
		
Ar	0	NA
engë	0	NA
sinyë	0	NA
,	0	NA
ar	0	NA
engë	0	NA
arin	0	NA
,	0	NA
i	0	NA
cantëa	0	NA
aurë	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Á	0	NA
ëa	0	NA
úvë	0	NA
cuinë	0	NA
onnolíva	0	NA
i	0	NA
nenissen	0	NA
,	0	NA
ar	0	NA
á	0	NA
wilë	0	NA
aiweli	0	NA
tellumassë	0	NA
menelo	0	NA
.	0	NA
		
""""	0	NA
Ar	0	NA
Eru	1	PERSON
ontanë	0	NA
i	0	NA
altë	0	NA
ëarcelvar	0	NA
ar	0	NA
ilya	0	NA
i	0	NA
úvë	0	NA
cuinë	0	NA
onnaiva	0	NA
i	0	NA
rihtar	0	NA
i	0	NA
nenissen	0	NA
,	0	NA
nostalentassen	0	NA
,	0	NA
ar	0	NA
ilyë	0	NA
rámavoiti	0	NA
onnar	0	NA
nostalentassen	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
cennë	0	NA
sa	0	NA
nes	0	NA
mára	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
laitanë	0	NA
te	0	NA
ar	0	NA
quentë	0	NA
:	0	NA
""""	0	NA
Na	0	NA
yávinquë	0	NA
ar	0	NA
na	0	NA
rimbë	0	NA
,	0	NA
á	0	NA
quatë	0	NA
nén	0	NA
i	0	NA
ëarion	0	NA
,	0	NA
ar	0	NA
na	0	NA
i	0	NA
aiwi	0	NA
rimbë	0	NA
cemendë	0	NA
!	0	NA
		
""""	0	NA
Ar	0	NA
engë	0	NA
sinyë	0	NA
,	0	NA
ar	0	NA
engë	0	NA
arin	0	NA
,	0	NA
i	0	NA
lempëa	0	NA
aurë	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Á	0	NA
colë	0	NA
cemen	0	NA
cuinë	0	NA
onnar	0	NA
nostalentassen	0	NA
,	0	NA
lamni	0	NA
ar	0	NA
celvaller	0	NA
ar	0	NA
cemeno	0	NA
hravani	0	NA
celvar	0	NA
,	0	NA
nostalentassen	0	NA
.	0	NA
		
""""	0	NA
Ar	0	NA
Eru	1	PERSON
carnë	0	NA
cemeno	0	NA
hravani	0	NA
celvar	0	NA
nostalentassen	0	NA
,	0	NA
ar	0	NA
i	0	NA
lamni	0	NA
nostalentassen	0	NA
ar	0	NA
ilyë	0	NA
celvar	0	NA
i	0	NA
vantar	0	NA
cemendë	0	NA
,	0	NA
nostalentassen	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
cennë	0	NA
sa	0	NA
nes	0	NA
mára	0	NA
.	0	NA
		
Ar	0	NA
equë	0	NA
Eru	1	PERSON
:	0	NA
""""	0	NA
Alvë	0	NA
carë	0	NA
Atan	0	NA
venwelvassë	0	NA
,	0	NA
canta	0	NA
velvë	0	NA
;	0	NA
ar	0	NA
turuvas	0	NA
ëaro	0	NA
lingwi	0	NA
ar	0	NA
menelo	0	NA
aiwi	0	NA
ar	0	NA
i	0	NA
lamni	0	NA
ar	0	NA
ilya	0	NA
i	0	NA
cemen	0	NA
ar	0	NA
ilyë	0	NA
celvar	0	NA
i	0	NA
vantar	0	NA
cemendë	0	NA
.	0	NA
		
""""	0	NA
Ar	0	NA
Eru	1	PERSON
ontanë	0	NA
Atan	0	NA
venweryassë	0	NA
,	0	NA
Eruo	1	PERSON
venwessë	0	NA
ontaneryes	0	NA
;	0	NA
hanu	0	NA
ar	0	NA
ní	0	NA
ontaneryet	0	NA
.	0	NA
		
Ar	0	NA
Eru	1	PERSON
laitanë	0	NA
te	0	NA
,	0	NA
ar	0	NA
equë	0	NA
Eru	1	PERSON
tienna	0	NA
:	0	NA
""""	0	NA
Na	0	NA
yávinquë	0	NA
ar	0	NA
na	0	NA
rimbë	0	NA
,	0	NA
á	0	NA
quatë	0	NA
cemen	0	NA
ar	0	NA
ása	0	NA
panya	0	NA
nu	0	NA
le	0	NA
,	0	NA
ar	0	NA
á	0	NA
turë	0	NA
ëaro	0	NA
lingwi	0	NA
ar	0	NA
menelo	0	NA
aiwi	0	NA
ar	0	NA
ilyë	0	NA
cuinë	0	NA
onnar	0	NA
i	0	NA
vantar	0	NA
cemendë	0	NA
.	0	NA
		
""""	0	NA
Ar	0	NA
